event eta phi energy
3 -2.7 2.1 1e-08
3 1.2 0.9 1e-08
3 2.2 2.2 1e-08
3 -1.6 2.3 1e-08
3 -0.9 2.3 1e-08
3 -1.9 -2.8 1e-08
3 1.4 -1 1e-08
3 1.2 0.7 1e-08
3 1.1 -0.3 1e-08
3 0.2 2.9 1e-08
3 -2.1 3.1 1e-08
3 1.2 -2.8 1e-08
3 2 -1.3 1e-08
3 2.1 -0.9 1e-08
3 -0.6 0.6 1e-08
3 0.4 0.1 1e-08
3 -2.7 2.7 1e-08
3 -0.8 -2.3 1e-08
3 -1.2 -0.2 1e-08
3 1.1 0.4 1e-08
3 0.8 0 1e-08
3 0.6 0.3 1e-08
3 0.3 -0.9 1e-08
3 0.1 -2.3 1e-08
3 1 2.9 1e-08
3 -2 2.7 1e-08
3 2.9 -2.2 1e-08
3 3 -1.3 1e-08
3 2.4 -2.4 1e-08
3 -2.3 0.4 1e-08
3 1.6 2.7 1e-08
3 3 -1.1 1e-08
3 0.7 -1.5 1e-08
3 -1.4 -0.3 1e-08
3 -2.1 -3 1e-08
3 -1.2 -1 1e-08
3 2.4 1.3 1e-08
3 -1.5 1.1 1e-08
3 -0.1 -1.8 1e-08
3 -1.7 2.5 1e-08
3 0.8 3.1 1e-08
3 2.7 -1 1e-08
3 0.1 0.2 1e-08
3 -0.9 3 1e-08
3 -0.1 0 1e-08
3 2.9 2.7 1e-08
3 0 0.6 1e-08
3 2.4 -0.9 1e-08
3 -0.8 1.5 1e-08
3 0.7 -0.7 1e-08
3 -0.1 0.7 1e-08
3 -0.7 -2 1e-08
3 -1.5 0.8 1e-08
3 -0.2 -0.9 1e-08
3 1.9 -2.9 1e-08
3 -2.6 -2.5 1e-08
3 0.2 -1.3 1e-08
3 3 2.5 1e-08
3 1.3 -1.8 1e-08
3 -1.5 0.3 1e-08
3 2.2 2 1e-08
3 2 3.1 1e-08
3 1.7 -0.3 1e-08
3 -1.7 0 1e-08
3 -2 2.2 1e-08
3 -0.8 0.3 1e-08
3 -1.1 3.1 1e-08
3 -1.3 0.9 1e-08
3 2.7 -0.7 1e-08
3 2.6 1.5 1e-08
3 1.6 -1.4 1e-08
3 3 -2.2 1e-08
3 2.2 -2.2 1e-08
3 2.6 0.1 1e-08
3 0.9 -1.8 1e-08
3 1.1 2.4 1e-08
3 -0.2 1.9 1e-08
3 -1 -1.2 1e-08
3 1.8 -1.9 1e-08
3 -1.2 -2 1e-08
3 0.2 0.5 1e-08
3 0.4 -1.5 1e-08
3 2.5 -1.7 1e-08
3 1 0.1 1e-08
3 0 -0.9 1e-08
3 0.5 1.7 1e-08
3 0.3 2.1 1e-08
3 0.5 3 1e-08
3 -0.6 1 1e-08
3 -1.3 -0.1 1e-08
3 3 1.8 1e-08
3 0.1 0.6 1e-08
3 -1.2 2.3 1e-08
3 2.4 -2.4 1e-08
3 -1.5 -2.7 1e-08
3 -0.4 1.8 1e-08
3 2.2 0.2 1e-08
3 2.9 -0.9 1e-08
3 1.3 -1.1 1e-08
3 1.3 -3 1e-08
3 -2.3 3 1e-08
3 -2.8 -2.7 1e-08
3 2.6 2.3 1e-08
3 -2.7 2.7 1e-08
3 -2.9 0 1e-08
3 -1.6 -2.2 1e-08
3 1 -2 1e-08
3 1.6 -1.1 1e-08
3 1.2 -1.6 1e-08
3 1.4 -2.1 1e-08
3 -2.5 -1.1 1e-08
3 2.3 -2.9 1e-08
3 -0.7 1 1e-08
3 0.6 3.1 1e-08
3 0.3 -0.9 1e-08
3 -1.1 -0.3 1e-08
3 0.3 0.8 1e-08
3 0.2 -2.9 1e-08
3 0.6 -0.1 1e-08
3 0.2 -2.8 1e-08
3 0.5 0.3 1e-08
3 2.8 -0.8 1e-08
3 0.2 -0.6 1e-08
3 2.8 0.3 1e-08
3 0.3 1.5 1e-08
3 -1.4 -0.9 1e-08
3 -2 0.6 1e-08
3 2.8 -0.3 1e-08
3 1.4 0.6 1e-08
3 -0.7 -0.1 1e-08
3 -1.7 -0.5 1e-08
3 2.3 -0.8 1e-08
3 2.9 -1 1e-08
3 -0.8 -2.9 1e-08
3 0.4 -2.1 1e-08
3 -0.2 0.9 1e-08
3 -2 -0.3 1e-08
3 -1.3 0 1e-08
3 0.2 1.3 1e-08
3 -2.8 0.1 1e-08
3 -2.1 -2.5 1e-08
3 -2.1 2.7 1e-08
3 3 0 1e-08
3 1.8 -1.3 1e-08
3 -2.9 -0.3 1e-08
3 1.4 3 1e-08
3 2.6 0.9 1e-08
3 0.7 0.9 1e-08
3 0.3 0.7 1e-08
3 3 1.9 1e-08
3 1.5 2.4 1e-08
3 1.7 -2.7 1e-08
3 -0.7 -2 1e-08
3 -0.1 -0.7 1e-08
3 2.4 0.7 1e-08
3 -2.1 -2.9 1e-08
3 1.5 0.4 1e-08
3 3 0.3 1e-08
3 1.4 1.4 1e-08
3 1.6 2 1e-08
3 2.1 -1.6 1e-08
3 2.6 -2 1e-08
3 -1.1 -1.1 1e-08
3 1.2 0.5 1e-08
3 2.8 2.7 1e-08
3 2.8 -1.9 1e-08
3 1.1 1.6 1e-08
3 -0.6 -2.5 1e-08
3 0.6 -1.3 1e-08
3 1.4 1.9 1e-08
3 -1.9 2 1e-08
3 3 1 1e-08
3 -2.3 -1.4 1e-08
3 -0.7 -0.9 1e-08
3 1.3 2.9 1e-08
3 0.1 0.1 1e-08
3 -1.8 2.8 1e-08
3 -2.3 1.2 1e-08
3 -0.9 -0.1 1e-08
3 2.1 -0.2 1e-08
3 2.7 0.9 1e-08
3 -2.1 -3 1e-08
3 -1.3 -1.9 1e-08
3 -1.5 -0.2 1e-08
3 -0.2 0.8 1e-08
3 -0.6 -2.2 1e-08
3 0.1 -1.2 1e-08
3 -1.2 2.7 1e-08
3 -0.2 0.4 1e-08
3 -0.2 -1.7 1e-08
3 2.3 0.2 1e-08
3 0 -2.8 1e-08
3 -1.5 -0.8 1e-08
3 1.3 1.3 1e-08
3 1.5 -0.5 1e-08
3 -1.3 1 1e-08
3 0.3 2.3 1e-08
3 0.9 -0.4 1e-08
3 -1.4 2.3 1e-08
3 2.6 0.4 1e-08
3 -0.5 -2.3 1e-08
3 -0.6 2.6 1e-08
3 0.7 -2.3 1e-08
3 2.8 -3 1e-08
3 0.8 1.3 1e-08
3 0.7 2.7 1e-08
3 2.9 -1.6 1e-08
3 2.3 2.1 1e-08
3 -1.1 2.7 1e-08
3 0.8 2.8 1e-08
3 1 2.2 1e-08
3 0.9 1.1 1e-08
3 2.5 -1.6 1e-08
3 1.6 -1.1 1e-08
3 0.5 -1.3 1e-08
3 -1.6 -0.5 1e-08
3 2.3 2.9 1e-08
3 -2.3 -1 1e-08
3 2.4 1.2 1e-08
3 1.2 -1.5 1e-08
3 1.2 -2 1e-08
3 -2.4 3.1 1e-08
3 -0.8 -2.9 1e-08
3 -1.4 -2 1e-08
3 -2.4 -2.9 1e-08
3 1.2 2.9 1e-08
3 0.2 1 1e-08
3 0.6 -0.4 1e-08
3 -1.3 2.9 1e-08
3 2.2 -2.9 1e-08
3 -2.1 1.6 1e-08
3 1.2 -3 1e-08
3 2.8 -0.2 1e-08
3 2.2 -0.3 1e-08
3 -2.7 -2.7 1e-08
3 -0.9 -1.7 1e-08
3 0.9 2.6 1e-08
3 1.1 1.4 1e-08
3 -0.3 -0.7 1e-08
3 2.1 -2.4 1e-08
3 -1.2 -0.5 1e-08
3 2.6 -0.5 1e-08
3 -2.2 1.6 1e-08
3 0.5 -1.7 1e-08
3 0.3 0.3 1e-08
3 2.6 -1.4 1e-08
3 2.7 1.3 1e-08
3 0.3 -1.3 1e-08
3 3 -2.2 1e-08
3 1 0.2 1e-08
3 -2.5 0.6 1e-08
3 2.3 2 1e-08
3 0.3 -1.5 1e-08
3 -1.9 0.9 1e-08
3 0.7 0.3 1e-08
3 1.7 2.4 1e-08
3 0.2 1.7 1e-08
3 -1.8 0.3 1e-08
3 1.1 1.4 1e-08
3 -1.6 0.4 1e-08
3 -1 1.6 1e-08
3 -0.8 0.7 1e-08
3 -2.1 0.3 1e-08
3 -0.3 0.9 1e-08
3 1.4 2 1e-08
3 -0.7 2.3 1e-08
3 -1.8 1 1e-08
3 -2 2.5 1e-08
3 2.9 1.5 1e-08
3 -2.3 -1.7 1e-08
3 2.7 2.6 1e-08
3 -1.4 -1.2 1e-08
3 -1.7 3.1 1e-08
3 1.1 1.4 1e-08
3 1.5 -1.8 1e-08
3 -2.4 1.6 1e-08
3 0 -0.1 1e-08
3 -2.6 -1.4 1e-08
3 2.7 1.9 1e-08
3 1.2 2.5 1e-08
3 0.9 -1.6 1e-08
3 1.1 -1.4 1e-08
3 1.5 1.4 1e-08
3 -1.4 1.4 1e-08
3 1.7 1.4 1e-08
3 0.4 2 1e-08
3 2.5 1.4 1e-08
3 0 -0.3 1e-08
3 -1.1 0.8 1e-08
3 -1.5 1.7 1e-08
3 1.9 -0.9 1e-08
3 1.6 2.6 1e-08
3 0.3 0.5 1e-08
3 -2.5 -2.2 1e-08
3 1.2 2.2 1e-08
3 -1.7 -0.7 1e-08
3 1.8 2 1e-08
3 -0.7 -1.3 1e-08
3 -1.6 -0.6 1e-08
3 0.9 -1.2 1e-08
3 0.5 1 1e-08
3 3 2.5 1e-08
3 0.7 2.4 1e-08
3 -2.6 0.3 1e-08
3 0.9 0 1e-08
3 0.7 1.8 1e-08
4 1.9 -2.6 117.751
4 1.7 -2.6 74.0261
4 1.9 -2.3 26.569
4 1.7 -2.4 18.6751
4 1.9 -2.5 52.1336
4 2.1 -2.5 50.004
4 1.8 -2.4 84.1583
4 2.1 -2.6 26.9393
4 1.8 -2.6 15.7203
4 2 -2.5 50.3691
4 1.7 -2.3 27.2723
4 2 -2.6 41.4129
4 2.5 -2.4 59.8084
4 1.9 -2.2 5.99432
4 1.8 -2.7 31.3501
4 1.8 -2.2 62.4348
4 1.8 -2.3 49.9122
4 1.7 -2.7 43.4523
4 2.1 -2.3 19.611
4 1.5 -2.2 5.24886
4 2.4 -2.2 54.4385
4 2.1 -2.2 40.6717
4 2.2 -2.4 54.506
4 1.6 -2.4 38.9124
4 2 -2.2 51.3434
4 1.8 -2 48.7622
4 1.6 -2.2 45.911
4 1.7 -2 2.92873
4 2.3 -2.5 29.5345
4 2.3 -2 108.473
4 2.2 -2.1 121.307
4 2.4 -2.1 61.434
4 2.3 -2.2 65.0793
4 2.6 -2 22.4914
4 2.3 -2.1 72.8778
4 2.3 -1.9 35.3958
4 2.4 -1.7 1.83191
4 2.2 -2 28.9199
4 2.5 -2 60.482
4 2.2 -1.9 43.1311
4 2.5 -1.9 58.2704
4 2.5 -2.1 26.1246
4 2.5 -2.2 40.2664
4 2.7 -2 50.6328
4 2.3 -1.7 33.9473
4 2.5 -1.8 46.4766
4 2.2 -1.8 65.7669
4 2.1 -2 40.1545
4 2.4 -2 69.4425
4 1.8 -2.1 46.3744
4 2.5 -2.3 45.2622
4 2.1 -1.9 47.5755
4 2.2 -1.7 41.987
4 2.4 -1.9 72.7507
4 2.6 -1.9 46.4246
4 2.4 -1.8 15.9042
4 2.8 -1.8 1.5
4 -0.4 2.2 1e-08
4 2 1.6 1e-08
4 -1.3 -2.8 1e-08
4 1 -2.8 1e-08
4 -0.7 2.3 1e-08
4 1.1 -1.6 1e-08
4 -2.4 -2.2 1e-08
4 -1.5 2.7 1e-08
4 2.1 1.7 1e-08
4 2.4 1 1e-08
4 0.6 1 1e-08
4 -0.6 2.4 1e-08
4 -2.5 -2.9 1e-08
4 -0.7 1.8 1e-08
4 1.9 -2.1 1e-08
4 -2.7 -0.4 1e-08
4 2.8 -1.2 1e-08
4 0.8 1 1e-08
4 0.2 -1.8 1e-08
4 0.2 0.5 1e-08
4 0.6 -0.6 1e-08
4 0.3 2.1 1e-08
4 -2.6 2.8 1e-08
4 1.5 -1.7 1e-08
4 1.8 3.1 1e-08
4 -0.2 -1.4 1e-08
4 -2.1 0.9 1e-08
4 -3 0.9 1e-08
4 2.7 0.2 1e-08
4 -0.6 -2.6 1e-08
4 -0.6 -2.3 1e-08
4 1.4 -2.7 1e-08
4 0.2 -3 1e-08
4 0.9 3.1 1e-08
4 0.6 2.1 1e-08
4 -1 2.4 1e-08
4 1 0.5 1e-08
4 -2 -0.2 1e-08
4 2.3 2.6 1e-08
4 -2.3 -0.7 1e-08
4 -1.7 2.8 1e-08
4 -2.4 -1.4 1e-08
4 0.7 -2.6 1e-08
4 1.9 -1.6 1e-08
4 1.8 0.4 1e-08
4 -1.4 -2.5 1e-08
4 1.2 -2.7 1e-08
4 -0.8 -2.3 1e-08
4 0.5 -1 1e-08
4 -2 0.5 1e-08
4 -1.1 -2.8 1e-08
4 -1.2 2.4 1e-08
4 -1.6 2 1e-08
4 -2.3 0.8 1e-08
4 -0.1 1.3 1e-08
4 -0.9 1.9 1e-08
4 1.8 -1.2 1e-08
4 2.7 -0.3 1e-08
4 2.8 2.7 1e-08
4 0.8 -2.3 1e-08
4 -0.6 0.1 1e-08
4 -0.4 -2.3 1e-08
4 0.4 1.8 1e-08
4 2.9 2.5 1e-08
4 -2.1 2.7 1e-08
4 -0.9 -2.2 1e-08
4 -0.2 2.4 1e-08
4 0.1 3.1 1e-08
4 -1.7 -2.2 1e-08
4 -2.9 0.9 1e-08
4 0.2 2.3 1e-08
4 1 1.2 1e-08
4 2.2 1.9 1e-08
4 -1.7 -2.9 1e-08
4 -2.9 3.1 1e-08
4 -1.5 -2.3 1e-08
4 -0.5 -2.3 1e-08
4 0.7 -2.2 1e-08
4 2.4 -1.6 1e-08
4 2.4 -1.5 1e-08
4 0.7 2.4 1e-08
4 3 -3.1 1e-08
4 -1.7 0.6 1e-08
4 -1.1 1.5 1e-08
4 1.8 1.9 1e-08
4 1.9 -1.9 1e-08
4 -1.5 -1.7 1e-08
4 -1.7 2.6 1e-08
4 1.6 -0.5 1e-08
4 -0.1 0.3 1e-08
4 -0.9 0.8 1e-08
4 2.8 -1.5 1e-08
4 -2.6 -2.2 1e-08
4 -0.3 1.5 1e-08
4 -1.6 -2.5 1e-08
4 -2.5 0.3 1e-08
4 -1.1 -1.7 1e-08
4 -2.6 -1.2 1e-08
4 -0.4 2.6 1e-08
4 1.1 3 1e-08
4 -0.8 -2.4 1e-08
4 -1.4 2.1 1e-08
4 1 0.2 1e-08
4 -1.4 -1.5 1e-08
4 -2.4 -0.1 1e-08
4 1.9 2.8 1e-08
4 -0.6 0.9 1e-08
4 0.1 1 1e-08
4 -1.1 -0.2 1e-08
4 0.9 -0.9 1e-08
4 0.3 3.1 1e-08
4 -1.9 -0.8 1e-08
4 2.4 -2.7 1e-08
4 -1.1 -0.5 1e-08
4 1.3 -0.3 1e-08
4 2 -0.8 1e-08
4 2.7 -2.3 1e-08
4 -2.5 2.4 1e-08
4 -0.9 3 1e-08
4 1.9 0.9 1e-08
4 -0.5 -2.3 1e-08
4 -2.9 -0.1 1e-08
4 0.9 1.9 1e-08
4 1.5 -0.4 1e-08
4 -0.9 0.6 1e-08
4 -1.5 -1.9 1e-08
4 0.5 -2.8 1e-08
4 -0.7 -3.1 1e-08
4 -1.6 -0.3 1e-08
4 -2.9 -2.7 1e-08
4 -2.7 -1.1 1e-08
4 0.4 0 1e-08
4 -1.8 2.7 1e-08
4 -0.4 2 1e-08
4 -0.4 1.1 1e-08
4 -1.7 -0.8 1e-08
4 0.5 -2.9 1e-08
4 0.9 1.9 1e-08
4 -0.6 1.6 1e-08
4 1.8 -0.2 1e-08
4 2.1 0.4 1e-08
4 3 1.5 1e-08
4 1.2 -2.6 1e-08
4 -2.2 1.2 1e-08
4 1 -1.1 1e-08
4 -2.8 -2 1e-08
4 0.2 1.3 1e-08
4 -2.9 -2.5 1e-08
4 -0.3 -3.1 1e-08
4 0.4 1 1e-08
4 0.9 -0.6 1e-08
4 0.7 0.1 1e-08
4 2.5 1.5 1e-08
4 -2.8 -0.8 1e-08
4 2.1 -0.4 1e-08
4 -0.6 0.4 1e-08
4 -1.5 -3.1 1e-08
4 2.6 -3.1 1e-08
4 -0.5 -0.1 1e-08
4 -0.6 -2.3 1e-08
4 -0.8 -0.9 1e-08
4 3 -1.5 1e-08
4 -1.7 -2.9 1e-08
4 0.9 1 1e-08
4 2.7 -1.2 1e-08
4 1.8 -2.3 1e-08
4 1.5 -0.2 1e-08
4 -2 -0.3 1e-08
4 -0.9 -1.8 1e-08
4 2.4 -2.5 1e-08
4 1.7 -0.5 1e-08
4 -0.7 1.8 1e-08
4 -2.1 -0.7 1e-08
4 3 0.4 1e-08
4 -1.4 2.8 1e-08
4 -2.9 0 1e-08
4 -1.6 1.9 1e-08
4 2.9 1.4 1e-08
4 -0.1 2.9 1e-08
4 1.8 1.8 1e-08
4 -0.7 0.2 1e-08
4 1.5 0.1 1e-08
4 -0.7 3 1e-08
4 0.7 1.6 1e-08
4 -1.8 0.4 1e-08
4 2 -1.8 1e-08
4 0.9 1.4 1e-08
4 0.1 2 1e-08
4 -2.8 -3.1 1e-08
4 2.9 2.9 1e-08
4 1.7 1.2 1e-08
4 2.9 -3 1e-08
4 2.5 -3.1 1e-08
4 -0.5 2.9 1e-08
4 -0.7 1.3 1e-08
4 -1.6 -3.1 1e-08
4 -2.3 -0.9 1e-08
4 -0.1 -2.4 1e-08
4 -2.5 -2.3 1e-08
4 1.9 -3 1e-08
4 0.3 -1.8 1e-08
4 -1.1 -1.2 1e-08
4 1 -2.4 1e-08
4 1.2 -0.8 1e-08
4 2.6 -0.8 1e-08
4 -1.6 -1.3 1e-08
4 2.4 0.5 1e-08
4 -0.6 2.6 1e-08
4 -1.8 0.3 1e-08
4 -1.2 -0.3 1e-08
4 -2.4 0.2 1e-08
4 -2.1 -2.4 1e-08
4 2.9 -3 1e-08
4 -0.4 1.3 1e-08
4 -2.2 0.2 1e-08
4 1.4 -1.5 1e-08
4 -1.2 2.4 1e-08
4 2.3 2.2 1e-08
4 2.5 3 1e-08
4 0.9 0.2 1e-08
4 1.7 2.5 1e-08
4 -1.6 2.4 1e-08
4 2.1 -3.1 1e-08
4 -1.5 0.9 1e-08
4 1 -1.1 1e-08
4 -3 0.4 1e-08
4 1.1 -2.1 1e-08
4 -1.3 -0.5 1e-08
4 -2.5 -0.1 1e-08
4 2.5 -0.4 1e-08
4 -0.7 0.7 1e-08
4 3 2.4 1e-08
4 -1.2 0.1 1e-08
4 -1.2 0.9 1e-08
4 -0.2 -3.1 1e-08
4 1.6 1 1e-08
4 -0.1 -1 1e-08
4 -0.7 -1.5 1e-08
4 -1.2 -1.9 1e-08
4 0.8 2.9 1e-08
4 2 -0.6 1e-08
4 1.8 1.8 1e-08
4 -3 3.1 1e-08
4 -2.1 2.1 1e-08
4 0.2 1.8 1e-08
4 -2.7 2.6 1e-08
4 -0.1 1.7 1e-08
4 2.3 -0.6 1e-08
4 -2.9 -1.3 1e-08
4 2.9 0.1 1e-08
4 -0.2 -1.2 1e-08
4 1.6 1.3 1e-08
4 -1.7 1.9 1e-08
4 -1.5 -1.9 1e-08
4 2.6 1.2 1e-08
4 1.3 0.1 1e-08
4 2.7 -2.3 1e-08
4 -1.9 -0.4 1e-08
4 0.1 -2.6 1e-08
4 0.9 -2.7 1e-08
4 -1.8 -2.8 1e-08
4 1 -1.6 1e-08
4 2 -0.4 1e-08
4 -1.9 -2.9 1e-08
4 2.4 -2.5 1e-08
4 2.9 -3 1e-08
4 -1.3 -1.4 1e-08
4 -2.9 1.4 1e-08
4 -1.6 -1.3 1e-08
4 0 -3 1e-08
4 2.8 1.4 1e-08
4 -2.8 0.2 1e-08
4 2.4 1.1 1e-08
4 -1.3 1.3 1e-08
4 2.8 -1 1e-08
4 -1.9 -2.5 1e-08
4 -0.7 0.2 1e-08
4 0.9 -0.6 1e-08
4 2.1 -2.9 1e-08
4 3 0.7 1e-08
4 2.7 0.8 1e-08
4 -2.1 -0.6 1e-08
4 1.4 -2.1 1e-08
4 -2.7 -1 1e-08
4 -1.5 -3 1e-08
4 1.4 0 1e-08
4 1.4 -1.2 1e-08
4 -1.8 1 1e-08
4 2.6 1.4 1e-08
4 2.9 2.1 1e-08
4 -1.5 -1 1e-08
4 -0.5 1 1e-08
4 -0.5 1.2 1e-08
4 -2.8 1.6 1e-08
4 -2.9 -1.5 1e-08
4 -2.1 -1.8 1e-08
4 0.6 0.5 1e-08
4 2.8 -0.6 1e-08
4 0.1 2.2 1e-08
4 1.9 0.2 1e-08
4 0 1.7 1e-08
4 0.2 0.4 1e-08
4 -2.6 2.1 1e-08
4 1 1.3 1e-08
4 0.8 -1.9 1e-08
4 -1.4 2 1e-08
4 0.2 2.4 1e-08
4 -1.8 -1.7 1e-08
4 0.2 2.5 1e-08
4 -2 -2.2 1e-08
4 -1.9 1.3 1e-08
4 -0.4 0.1 1e-08
4 -0.8 -1.9 1e-08
4 1.7 1.4 1e-08
4 2.3 -1.3 1e-08
4 -2.9 -3.1 1e-08
4 0.8 2.8 1e-08
4 -2.9 -2.9 1e-08
4 2.3 -1.4 1e-08
4 0.2 1.4 1e-08
4 -3 1.3 1e-08
4 -0.9 3 1e-08
4 0.2 -1.2 1e-08
4 3 -2.1 1e-08
4 -3 2.4 1e-08
4 1.8 2.9 1e-08
4 1.8 0 1e-08
4 -0.8 -1.3 1e-08
4 2.8 -2.1 1e-08
4 -0.3 0.9 1e-08
4 1.7 1.2 1e-08
4 -2.7 -1.9 1e-08
4 -2.9 0.6 1e-08
4 -1.9 -1.8 1e-08
4 1.6 -2.8 1e-08
4 0.6 -0.5 1e-08
4 -1.7 -1.9 1e-08
4 -2.3 3 1e-08
4 -2.6 -0.7 1e-08
4 0 -0.1 1e-08
4 -2 -2.7 1e-08
4 -2.8 2.1 1e-08
4 -2.9 -0.3 1e-08
4 1.4 -2.4 1e-08
4 1.9 -1 1e-08
4 0.4 2.4 1e-08
4 2.4 1.2 1e-08
4 0.1 -0.5 1e-08
4 -0.1 0.6 1e-08
4 1.3 0.7 1e-08
4 0.8 -2.1 1e-08
4 -2.8 2.4 1e-08
4 -1.9 0.5 1e-08
4 0.5 -1.1 1e-08
4 2.3 2.1 1e-08
4 0.3 0.1 1e-08
4 -2.2 2.1 1e-08
4 2.1 -1 1e-08
4 -2.7 2.8 1e-08
4 0.6 -3 1e-08
4 1.3 2 1e-08
4 -1.2 2.2 1e-08
4 -1.5 -1.7 1e-08
4 2.4 -0.4 1e-08
4 1.7 -2.2 1e-08
4 1.8 1.2 1e-08
4 -0.1 -2.5 1e-08
4 -1.4 0.5 1e-08
4 -2.2 -0.8 1e-08
4 -2.6 2.7 1e-08
4 -2.6 1.9 1e-08
4 0.6 3.1 1e-08
4 -2.3 -1.8 1e-08
4 0.9 2 1e-08
4 -2.7 1.3 1e-08
4 0.6 -3 1e-08
4 0.6 -0.6 1e-08
4 2 -1.2 1e-08
4 -0.3 3.1 1e-08
4 -3 -2.8 1e-08
4 -2.9 -0.2 1e-08
4 -2.7 0.3 1e-08
4 1.6 -1.1 1e-08
4 2.9 -1.6 1e-08
4 -2.6 -2.4 1e-08
4 0.1 -2.2 1e-08
4 3 0.6 1e-08
4 -2 0 1e-08
4 -2.4 -2.6 1e-08
4 -0.6 -0.2 1e-08
4 2.5 -1.2 1e-08
4 0.5 -0.9 1e-08
4 0.3 0.1 1e-08
4 -1.5 0.7 1e-08
4 2.2 2.7 1e-08
4 -0.6 0.1 1e-08
4 -1.6 2 1e-08
4 -0.8 2.5 1e-08
4 1 0.5 1e-08
4 0.7 -1.3 1e-08
4 -2.2 -1.3 1e-08
4 -0.4 1.1 1e-08
4 -0.7 -3.1 1e-08
4 3 -2.4 1e-08
4 1.1 -2.5 1e-08
4 1.7 3 1e-08
4 1.3 2.1 1e-08
4 -1.6 2.8 1e-08
4 -0.8 1.7 1e-08
4 0.8 -0.9 1e-08
4 1 -2 1e-08
4 0.1 -2.8 1e-08
4 0.4 2.8 1e-08
4 1.5 -0.7 1e-08
4 3 0.2 1e-08
4 -0.6 2.4 1e-08
4 0.4 0.2 1e-08
4 -2.1 1 1e-08
4 -0.5 0.1 1e-08
4 2 -1.8 1e-08
4 -2.1 3 1e-08
4 -2.4 0.2 1e-08
4 2.7 -1.5 1e-08
4 2.3 -0.1 1e-08
4 1.9 2.2 1e-08
4 2.9 0.2 1e-08
4 1.1 -1.3 1e-08
4 1.5 1.6 1e-08
4 2.3 2.4 1e-08
4 0.3 -2.6 1e-08
4 -2.8 1.5 1e-08
4 0.2 -0.7 1e-08
4 0.8 -0.3 1e-08
4 -2.7 -0.5 1e-08
4 -0.6 2.4 1e-08
4 1.4 1 1e-08
4 -0.2 2.2 1e-08
4 1 -0.9 1e-08
4 1.2 2 1e-08
4 1.5 0.6 1e-08
4 0.5 -0.2 1e-08
4 0.5 1.9 1e-08
4 -2.7 -2.2 1e-08
4 -2.7 -1.3 1e-08
4 -0.5 2.4 1e-08
4 -1.3 0.3 1e-08
4 0.2 -1.2 1e-08
4 2.7 1.3 1e-08
4 2.9 -2.2 1e-08
4 -1 2.3 1e-08
4 2.3 -0.5 1e-08
4 2.4 -2.6 1e-08
4 2.1 1.9 1e-08
4 2.5 2.8 1e-08
4 0.9 -0.2 1e-08
4 -2.2 2.7 1e-08
4 0 -0.4 1e-08
4 0.1 1.9 1e-08
4 2.8 0.7 1e-08
4 1.2 1.9 1e-08
4 0.1 2.2 1e-08
4 -2 -3 1e-08
4 1.8 1.4 1e-08
4 -2.4 0.5 1e-08
4 -2.8 2.3 1e-08
4 -1.6 -2.7 1e-08
4 2.9 1.1 1e-08
4 -0.8 -2.7 1e-08
4 -3 -0.6 1e-08
4 -0.2 -1.2 1e-08
4 1.8 -0.2 1e-08
4 -2.8 -2.9 1e-08
4 2.7 -2.3 1e-08
4 -2.2 3 1e-08
4 1.1 -0.9 1e-08
4 2.4 -1.4 1e-08
4 -2.8 -1.7 1e-08
4 1.4 0.8 1e-08
4 -2.5 1.5 1e-08
4 1.6 1.4 1e-08
4 -0.2 -3.1 1e-08
4 -3 1.7 1e-08
4 -1.9 -1 1e-08
4 -2.2 0.8 1e-08
4 -0.9 -1.2 1e-08
4 -2.1 0.4 1e-08
4 -1.8 1.9 1e-08
4 -1 -2.7 1e-08
4 2.6 1.3 1e-08
4 0.4 0.9 1e-08
4 -3 -1.6 1e-08
4 2.3 -0.7 1e-08
4 -2.7 2.7 1e-08
4 1.5 -0.3 1e-08
4 -2.8 0.1 1e-08
4 -2.9 -0.6 1e-08
4 -2.2 0.2 1e-08
4 -0.6 -1.5 1e-08
4 0.8 1.2 1e-08
4 -0.8 -2.7 1e-08
4 -2 -0.9 1e-08
4 -0.8 -2.7 1e-08
4 0.8 2.4 1e-08
4 -1.1 0.1 1e-08
4 1.1 -1.2 1e-08
4 2.5 1.6 1e-08
4 0.8 0.4 1e-08
4 1.2 2.8 1e-08
4 -0.3 -2.3 1e-08
4 -2.3 -2.9 1e-08
4 0 1.6 1e-08
4 -0.7 0.3 1e-08
4 0 -2.4 1e-08
4 0.7 -1.8 1e-08
4 0.7 1.3 1e-08
4 1.7 -2.1 1e-08
4 -2.1 -2.6 1e-08
4 0.4 -0.2 1e-08
4 -3 -2.4 1e-08
4 -0.5 -1.7 1e-08
4 1.1 -0.3 1e-08
4 -0.7 2.2 1e-08
4 2.8 -0.5 1e-08
4 -0.4 -1.5 1e-08
4 1.7 1 1e-08
4 0.8 2.3 1e-08
4 -2.6 2.3 1e-08
4 -0.4 1.9 1e-08
4 -1.7 1.6 1e-08
4 2.1 0.5 1e-08
4 0.4 0.5 1e-08
4 -1.9 -1.3 1e-08
4 -3 2.1 1e-08
4 -1.1 2.9 1e-08
4 -0.1 2.1 1e-08
4 1.6 0.9 1e-08
4 2.8 -2.6 1e-08
4 -1.1 -0.4 1e-08
4 -0.3 -2.2 1e-08
